simulation,variance,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
42,15.0,90.0,67.0,38.0,20.771096816327837,3.1186851956951083,1.7032320122969777,155.51120622201333,8.958281927050395,1.6665380681408042
43,15.0,86.0,54.0,36.0,21.393462352281393,4.0546000092117875,1.7834291458129883,193.48573891908146,12.029453850089348,1.898587484316421
44,15.0,88.0,40.0,17.0,19.36217412962155,4.09769835472107,1.8025676502900965,125.51759028075884,15.590227256765573,3.298755963911201
45,15.0,82.0,43.0,36.0,23.611350814016856,5.263026833534241,1.8449135886298285,210.60689368625114,25.339441825598417,1.8216330311855211
46,15.0,83.0,51.0,20.0,21.49712160840092,3.7730466781878005,1.6423433303833008,156.47887267951342,15.793876175039731,2.2456726937154237
47,15.0,92.0,58.0,26.0,18.96608545307232,3.934420108795166,1.5987496009239783,131.15218690084512,11.06967145041002,1.9296394639588912
48,15.0,91.0,53.0,26.0,22.491090804829703,4.964787411239912,2.1635413536658654,171.0703054053693,19.467939742745138,1.8951318387856422
49,15.0,85.0,54.0,34.0,24.875454228765825,5.023428916931152,2.06529078764074,223.20201533061928,16.835673737229694,3.419199565167961
0,20.0,85.0,55.0,34.0,19.56373928574955,3.3154332811182194,1.1052645514993107,171.5262293055755,11.035724654357768,0.6188447568935701
1,20.0,89.0,54.0,28.0,19.984730847096174,3.42328675587972,1.4422971180507116,121.77981114642171,7.395316130840303,1.4348814081141634
2,20.0,90.0,68.0,42.0,23.002358466386795,4.191127440508674,2.10337039402553,199.40977556390936,11.642493253176909,1.7468309953390193
3,20.0,90.0,69.0,43.0,23.736920910038883,5.214586617290109,2.080306563266488,184.29942837019092,16.73660410605081,2.305431886829393
4,20.0,86.0,63.0,44.0,25.522448514783104,4.209616494557214,1.6033046028830789,119.66948005433144,11.989359129642443,2.260976745787889
